fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
455,public void METHOD_1 ( long VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 . setText ( ( STRING_1 + ( VAR_1 / INT_1 ) ) ) ; VAR_4 = VAR_1 ; },public void METHOD_1 ( long VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 . setText ( ( STRING_1 + ( VAR_1 / INT_1 ) ) ) ; },"['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",612,['Delete Assignment'],"['FieldWrite', 'VariableRead', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
456,public TYPE_1 METHOD_1 ( int value ) { this . VAR_1 = value ; if ( value < 0 ) { this . VAR_2 = - 1 ; } else { this . VAR_2 = 1 ; } return this ; },public TYPE_1 METHOD_1 ( int value ) { this . VAR_1 = value ; if ( value < 0 ) { this . VAR_2 = - 1 ; } return this ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block']",614,['Delete Return'],"['ThisAccess', 'FieldWrite', 'Literal', 'Assignment', 'Block']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,5
457,public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( VAR_2 . getData ( STRING_1 ) ) ; },public void METHOD_1 ( ) { },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",615,"['Delete LocalVariable', 'Delete Invocation']","['FieldWrite', 'ConstructorCall', 'Assignment', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation', 'Invocation']","['LocalVariable', 'Invocation']",Partial Match,0.16666666666666666,0.5,0.125,0.2,1,1,7
458,public TYPE_1 METHOD_1 ( ) throws java.lang.Exception { VAR_1 = VAR_2 ; VAR_2 = METHOD_2 ( ) ; return VAR_2 ; },public TYPE_1 METHOD_1 ( ) throws java.lang.Exception { VAR_2 = METHOD_2 ( ) ; return VAR_2 ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",616,['Delete LocalVariable'],"['FieldWrite', 'FieldRead', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
459,public static void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; VAR_3 = VAR_1 . METHOD_2 ( ) . METHOD_2 ( ) . contains ( STRING_1 ) ; TYPE_2 . METHOD_3 ( ) ; },public static void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 ; TYPE_2 . METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",617,"['Delete VariableRead', 'Delete Invocation']","['FieldWrite', 'VariableRead', 'Invocation', 'Invocation', 'TypeAccess', 'Invocation', 'Assignment']","['VariableRead', 'Invocation']",GPT Missed Nodes,0.4,1.0,0.2857142857142857,0.4444444444444445,2,0,5
460,"public void METHOD_1 ( int VAR_1 , TYPE_1 [ ] VAR_2 , byte [ ] VAR_3 , java.lang.Throwable error ) { java.lang.System.out.println ( STRING_1 ) ; this . VAR_4 = true ; }","public void METHOD_1 ( int VAR_1 , TYPE_1 [ ] VAR_2 , byte [ ] VAR_3 , java.lang.Throwable error ) { java.lang.System.out.println ( STRING_1 ) ; }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",618,['Delete Invocation'],"['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
461,public void METHOD_1 ( TYPE_1 view ) { TYPE_2 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( false ) ; VAR_2 . setText ( ( ( VAR_2 . getText ( ) ) + STRING_1 ) ) ; VAR_3 = false ; VAR_4 = true ; },public void METHOD_1 ( TYPE_1 view ) { TYPE_2 . METHOD_2 ( VAR_1 ) ; METHOD_3 ( false ) ; VAR_2 . setText ( ( ( VAR_2 . getText ( ) ) + STRING_1 ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",619,"['Delete LocalVariable', 'Delete LocalVariable']","['FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'Literal', 'Assignment']","['LocalVariable', 'LocalVariable']",Partial Match,0.0,0.0,0.0,0.0,0,2,6
462,public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = TYPE_1 . METHOD_2 ( ) ; VAR_2 = TYPE_2 . METHOD_3 ( ) ; VAR_3 = new TYPE_3 ( VAR_2 ) ; },public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = TYPE_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment', 'Delete FieldWrite', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment']",620,"['Delete Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete LocalVariable', 'Delete TypeReference']","['FieldWrite', 'TypeAccess', 'Invocation', 'Assignment', 'FieldWrite', 'FieldRead', 'ConstructorCall', 'Assignment']","['Invocation', 'TypeAccess', 'VariableRead', 'LocalVariable', 'TypeReference']",Partial Match,0.2222222222222222,0.4,0.25,0.3076923076923077,2,3,6
463,public java.lang.String METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; VAR_2 = new TYPE_2 ( ) ; return STRING_1 ; },public java.lang.String METHOD_1 ( ) { return STRING_1 ; },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",621,"['Delete LocalVariable', 'Delete LocalVariable']","['FieldWrite', 'ConstructorCall', 'Assignment', 'FieldWrite', 'ConstructorCall', 'Assignment']","['LocalVariable', 'LocalVariable']",Partial Match,0.0,0.0,0.0,0.0,0,2,6
464,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 . METHOD_2 ( ) ; VAR_3 . METHOD_3 ( VAR_2 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_3 . METHOD_3 ( VAR_1 . METHOD_2 ( ) ) ; },"['Move Invocation', 'Delete FieldWrite', 'Delete Assignment', 'Delete TypeAccess']",622,"['Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']","['Invocation', 'FieldWrite', 'Assignment', 'TypeAccess']","['LocalVariable', 'VariableRead', 'Invocation']",Partial Match,0.16666666666666666,0.0,0.0,0.0,0,3,4
465,"public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = VAR_1 . METHOD_2 ( VAR_3 , false ) ; VAR_4 = VAR_1 . METHOD_2 ( VAR_5 , false ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; VAR_2 = VAR_1 . METHOD_2 ( VAR_3 , false ) ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete Assignment']",624,['Delete Invocation'],"['FieldWrite', 'VariableRead', 'TypeAccess', 'Literal', 'Invocation', 'Assignment']",['Invocation'],GPT Missed Nodes,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,1,0,5
466,private void METHOD_1 ( ) { VAR_1 = TYPE_1 . METHOD_2 ( ) . METHOD_3 ( new TYPE_2 ( this ) ) . build ( ) ; },private void METHOD_1 ( ) { },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete ThisAccess', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Invocation', 'Delete Assignment']",626,['Delete Invocation'],"['FieldWrite', 'TypeAccess', 'Invocation', 'ThisAccess', 'ConstructorCall', 'Invocation', 'Invocation', 'Assignment']",['Invocation'],GPT Missed Nodes,0.16666666666666666,1.0,0.125,0.2222222222222222,1,0,7
467,public void METHOD_1 ( ) { VAR_1 = 0 ; if ( ( VAR_2 ) == 0 ) { VAR_3 = VAR_4 . get ( 0 ) ; } else { VAR_3 = VAR_2 ; } VAR_5 = VAR_6 . get ( 0 ) ; VAR_7 = true ; },public void METHOD_1 ( ) { VAR_1 = 0 ; if ( ( VAR_2 ) == 0 ) { VAR_3 = VAR_4 . get ( 0 ) ; } else { VAR_3 = VAR_2 ; } VAR_5 = VAR_6 . get ( 0 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",627,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
468,"public void METHOD_1 ( int VAR_1 , int VAR_2 ) { this . VAR_1 = VAR_1 ; this . VAR_2 = VAR_2 ; this . VAR_3 = INT_1 ; this . VAR_4 = INT_2 ; }","public void METHOD_1 ( int VAR_1 , int VAR_2 ) { this . VAR_1 = VAR_1 ; this . VAR_2 = VAR_2 ; this . VAR_3 = INT_1 ; }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",628,['Delete Assignment'],"['ThisAccess', 'FieldWrite', 'FieldRead', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
469,"public void METHOD_1 ( int VAR_1 , int height ) { VAR_2 = new TYPE_1 ( VAR_1 , height , VAR_3 ) ; VAR_4 = null ; update ( ) ; }","public void METHOD_1 ( int VAR_1 , int height ) { VAR_2 = new TYPE_1 ( VAR_1 , height , VAR_3 ) ; update ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",629,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
470,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = true ; METHOD_2 ( VAR_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",631,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
471,"public void METHOD_1 ( long VAR_1 ) { if ( ( params ) == null ) { params = new TYPE_1 ( ) ; } params . METHOD_2 ( VAR_2 , ( ( int ) ( VAR_1 ) ) ) ; }","public void METHOD_1 ( long VAR_1 ) { params . METHOD_2 ( VAR_2 , ( ( int ) ( VAR_1 ) ) ) ; }","['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete If']",632,['Delete LocalVariable'],"['FieldRead', 'Literal', 'BinaryOperator', 'FieldWrite', 'ConstructorCall', 'Assignment', 'Block', 'If']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,8
472,public static void METHOD_1 ( ) { VAR_1 = null ; VAR_2 = null ; },public static void METHOD_1 ( ) { VAR_1 = null ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",633,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
473,private java.lang.String METHOD_1 ( ) { VAR_1 = true ; VAR_2 = false ; VAR_3 . METHOD_2 ( ) ; VAR_4 = 0 ; VAR_5 . METHOD_3 ( 0 ) ; VAR_6 = STRING_1 ; return METHOD_4 ( ) ; },private java.lang.String METHOD_1 ( ) { VAR_1 = true ; VAR_2 = false ; VAR_3 . METHOD_2 ( ) ; return METHOD_4 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",634,"['Delete LocalVariable', 'Delete Invocation']","['FieldWrite', 'Literal', 'Assignment', 'TypeAccess', 'Literal', 'Invocation', 'FieldWrite', 'FieldRead', 'Assignment']","['LocalVariable', 'Invocation']",Partial Match,0.14285714285714285,0.5,0.1111111111111111,0.1818181818181818,1,1,8
474,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_3 ; errors = VAR_4 ; VAR_5 = VAR_6 ; VAR_7 = VAR_8 ; VAR_9 = VAR_10 ; VAR_11 = VAR_12 ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; VAR_2 = VAR_3 ; errors = VAR_4 ; VAR_5 = VAR_6 ; VAR_7 = VAR_8 ; VAR_9 = VAR_10 ; VAR_11 = VAR_12 ; },"['Insert Assignment', 'Insert FieldWrite', 'Insert VariableRead', 'Insert ThisAccess']",635,['Insert Assignment'],"['Assignment', 'FieldWrite', 'VariableRead', 'ThisAccess']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
475,private boolean METHOD_1 ( ) { token = TYPE_1 . METHOD_2 ( VAR_1 ) ; boolean VAR_2 = ( token ) != null ; VAR_3 . METHOD_3 ( ( ( STRING_1 + VAR_2 ) + STRING_2 ) ) ; return VAR_2 ; },private boolean METHOD_1 ( ) { boolean VAR_2 = ( TYPE_1 . METHOD_2 ( VAR_1 ) ) != null ; VAR_3 . METHOD_3 ( ( ( STRING_1 + VAR_2 ) + STRING_2 ) ) ; return VAR_2 ; },"['Move Invocation', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldRead']",636,['Delete LocalVariable'],"['Invocation', 'FieldWrite', 'Assignment', 'FieldRead']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
476,public int METHOD_1 ( ) { VAR_1 = true ; return ( ( int ) ( ( ( java.lang.Math.random ( ) ) * INT_1 ) + 1 ) ) ; },public int METHOD_1 ( ) { return ( ( int ) ( ( ( java.lang.Math.random ( ) ) * INT_1 ) + 1 ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",637,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
477,public void METHOD_1 ( ) { if ( ( this . VAR_1 ) == true ) { this . VAR_1 = false ; VAR_2 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; METHOD_4 ( 0 ) ; } },public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ) ; METHOD_4 ( 0 ) ; },"['Move Invocation', 'Move Invocation', 'Move Invocation', 'Delete ThisAccess', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",642,['Delete Block'],"['Invocation', 'Invocation', 'Invocation', 'ThisAccess', 'FieldRead', 'Literal', 'BinaryOperator', 'ThisAccess', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']",['Block'],GPT Missed Nodes,0.1111111111111111,1.0,0.07692307692307693,0.14285714285714288,1,0,12
478,public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 = new TYPE_1 ( new java.io.File ( VAR_2 ) ) ; VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; },public void METHOD_1 ( ) throws java.lang.Exception { },"['Delete FieldWrite', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']",644,"['Delete LocalVariable', 'Delete Invocation', 'Delete Invocation']","['FieldWrite', 'FieldRead', 'ConstructorCall', 'ConstructorCall', 'Assignment', 'TypeAccess', 'Invocation', 'TypeAccess', 'Invocation']","['LocalVariable', 'Invocation', 'Invocation']",Partial Match,0.14285714285714285,0.6666666666666666,0.2222222222222222,0.3333333333333333,2,1,7
479,public void METHOD_1 ( ) { if ( ( VAR_1 ) == 0 ) VAR_2 = false ; ( VAR_1 ) ++ ; },public void METHOD_1 ( ) { ( VAR_1 ) ++ ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",645,['Delete Assignment'],"['FieldRead', 'Literal', 'BinaryOperator', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']",['Assignment'],GPT Missed Nodes,0.14285714285714285,1.0,0.125,0.2222222222222222,1,0,7
480,public TYPE_1 METHOD_1 ( TYPE_2 ... VAR_1 ) { if ( VAR_1 != null ) { VAR_2 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( java.util.Arrays.asList ( VAR_1 ) ) ; } return this ; },public TYPE_1 METHOD_1 ( TYPE_2 ... VAR_1 ) { this . VAR_1 = VAR_1 ; return this ; },"['Insert Assignment', 'Insert FieldWrite', 'Move VariableRead', 'Insert ThisAccess', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete Block', 'Delete If']",646,"['Delete Invocation', 'Delete Invocation', 'Insert Assignment']","['Assignment', 'FieldWrite', 'VariableRead', 'ThisAccess', 'Literal', 'BinaryOperator', 'TypeAccess', 'Invocation', 'TypeAccess', 'TypeAccess', 'VariableRead', 'Invocation', 'Invocation', 'Block', 'If']","['Invocation', 'Invocation', 'Assignment']",GPT Missed Nodes,0.2,1.0,0.2,0.33333333333333337,3,0,12
481,public void METHOD_1 ( android.view.View view ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 . METHOD_2 ( VAR_4 ) ; VAR_5 . METHOD_3 ( ) ; VAR_6 = true ; },public void METHOD_1 ( android.view.View view ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 . METHOD_2 ( VAR_4 ) ; VAR_5 . METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",647,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
482,public static void METHOD_1 ( int VAR_1 ) { VAR_2 = ( VAR_2 ) + VAR_1 ; TYPE_1 . METHOD_2 ( VAR_2 ) ; VAR_3 = ( VAR_3 ) + VAR_1 ; },public static void METHOD_1 ( int VAR_1 ) { VAR_2 = ( VAR_2 ) + VAR_1 ; TYPE_1 . METHOD_2 ( VAR_2 ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Assignment']",648,['Delete Assignment'],"['FieldWrite', 'FieldRead', 'VariableRead', 'BinaryOperator', 'Assignment']",['Assignment'],GPT Missed Nodes,0.2,1.0,0.2,0.33333333333333337,1,0,4
483,public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( this . VAR_2 ) == null ) { this . VAR_2 = new TYPE_1 ( ) ; this . status = true ; } this . VAR_2 . METHOD_2 ( VAR_1 ) ; },public void METHOD_1 ( java.lang.String VAR_1 ) { if ( ( this . VAR_2 ) == null ) { this . VAR_2 = new TYPE_1 ( ) ; } this . VAR_2 . METHOD_2 ( VAR_1 ) ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",649,['Delete LocalVariable'],"['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
484,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 = false ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_3 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",650,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
485,public static void METHOD_1 ( ) { for ( TYPE_1 n : VAR_1 . nodes ) { VAR_2 = false ; VAR_3 = null ; VAR_4 = 0 ; } },public static void METHOD_1 ( ) { for ( TYPE_1 n : VAR_1 . nodes ) { VAR_2 = false ; VAR_3 = null ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",651,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
486,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = false ; VAR_3 = false ; METHOD_2 ( ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = false ; METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",653,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
487,"public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , java.lang.String VAR_3 ) { VAR_4 = VAR_5 . METHOD_2 ( ) ; VAR_4 . METHOD_3 ( VAR_1 ) ; return VAR_6 . METHOD_4 ( VAR_4 . METHOD_1 ( VAR_2 ) , VAR_3 , METHOD_5 ( ) ) ; }","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , java.lang.String VAR_3 ) { VAR_4 . METHOD_3 ( VAR_1 ) ; return VAR_6 . METHOD_4 ( VAR_4 . METHOD_1 ( VAR_2 ) , VAR_3 , METHOD_5 ( ) ) ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",654,"['Delete LocalVariable', 'Delete Invocation']","['FieldWrite', 'TypeAccess', 'Invocation', 'Assignment']","['LocalVariable', 'Invocation']",Partial Match,0.2,0.5,0.25,0.3333333333333333,1,1,3
488,"public void METHOD_1 ( TYPE_1 view , java.lang.String url , TYPE_2 VAR_1 ) { TYPE_3 . METHOD_2 ( VAR_2 , ( url + STRING_1 ) ) ; if ( VAR_3 ) VAR_3 = false ; }","public void METHOD_1 ( TYPE_1 view , java.lang.String url , TYPE_2 VAR_1 ) { TYPE_3 . METHOD_2 ( VAR_2 , ( url + STRING_1 ) ) ; }","['Delete FieldRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",657,['Delete LocalVariable'],"['FieldRead', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,6
489,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 = null ; VAR_4 = false ; VAR_5 = VAR_6 = VAR_7 = VAR_8 = null ; VAR_9 = null ; super . METHOD_1 ( ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_3 = null ; VAR_4 = false ; VAR_5 = VAR_6 = VAR_8 = null ; VAR_9 = null ; super . METHOD_1 ( ) ; },"['Move Assignment', 'Move FieldWrite', 'Move FieldWrite', 'Delete FieldWrite', 'Delete Assignment']",658,['Delete Assignment'],"['Assignment', 'FieldWrite', 'FieldWrite', 'FieldWrite', 'Assignment']",['Assignment'],GPT Missed Nodes,0.5,1.0,0.2,0.33333333333333337,1,0,4
490,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , java.lang.Object VAR_3 ) { if ( VAR_2 == ( this ) ) { VAR_4 = true ; METHOD_2 ( ) ; METHOD_3 ( ) ; } }","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 , java.lang.Object VAR_3 ) { if ( VAR_2 == ( this ) ) { METHOD_2 ( ) ; METHOD_3 ( ) ; } }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",659,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
491,public void METHOD_1 ( float VAR_1 ) { this . VAR_2 . METHOD_2 ( ) . y = VAR_1 ; this . title . METHOD_2 ( ) . y = VAR_1 ; METHOD_3 ( ) ; },public void METHOD_1 ( float VAR_1 ) { this . title . METHOD_2 ( ) . y = VAR_1 ; METHOD_3 ( ) ; },"['Delete ThisAccess', 'Delete FieldRead', 'Delete Invocation', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",661,['Delete Assignment'],"['ThisAccess', 'FieldRead', 'Invocation', 'FieldWrite', 'VariableRead', 'Assignment']",['Assignment'],GPT Missed Nodes,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,1,0,5
492,public TYPE_1 METHOD_1 ( ) throws java.io.IOException { VAR_1 = true ; return writer ; },public TYPE_1 METHOD_1 ( ) throws java.io.IOException { return writer ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",662,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
493,public void METHOD_1 ( java.util.ArrayList < TYPE_1 > VAR_1 ) { if ( VAR_1 == null ) { this . VAR_1 = new java.util.ArrayList < > ( ) ; } else { this . VAR_1 = VAR_1 ; } },public void METHOD_1 ( java.util.ArrayList < TYPE_1 > VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Move Assignment', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete Block', 'Delete If']",664,"['Delete Assignment', 'Delete TypeAccess']","['Assignment', 'VariableRead', 'Literal', 'BinaryOperator', 'ThisAccess', 'FieldWrite', 'ConstructorCall', 'Assignment', 'Block', 'Block', 'If']","['Assignment', 'TypeAccess']",Partial Match,0.1,0.5,0.09090909090909091,0.15384615384615385,1,1,10
494,public void METHOD_1 ( TYPE_1 event ) { VAR_1 = false ; VAR_2 = false ; VAR_3 . METHOD_2 ( ) ; },public void METHOD_1 ( TYPE_1 event ) { VAR_1 = false ; VAR_3 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",665,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
495,protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; VAR_3 = new TYPE_2 ( this ) ; VAR_4 . open ( ) ; VAR_5 = this ; METHOD_3 ( ) ; METHOD_4 ( ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; VAR_3 = new TYPE_2 ( this ) ; VAR_4 . open ( ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; },"['Delete FieldWrite', 'Delete ThisAccess', 'Delete Assignment']",666,['Delete LocalVariable'],"['FieldWrite', 'ThisAccess', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
